"x" "y" "z" "p"
"240" 10.8889778255513 34.4361641834348 148.651189914994 581.68068841045
"241" 12.536882112295 35.1677847089291 148.74480105069 583.32342733211
"242" 12.2127180951975 35.1512729355832 148.732469663897 584.420423810921
"243" 14.2083732325078 35.9571596106712 149.627779384714 586.664234975777
"244" 13.5018147216565 36.1305175365987 150.41895294159 588.468066429924
"245" 14.8328585220571 37.0196732028971 151.8880856627 591.87095166226
"246" 15.5745266703472 37.6652783266017 153.313074896399 596.168756621952
"247" 14.9005554248888 38.046644716147 155.32454340758 600.062522845845
"248" 14.0783170526154 38.0796913992741 156.48756604827 603.440192981085
"249" 14.2003322143837 38.9399136734249 158.605865694565 607.843294318541
"250" 13.5533786466992 39.4294736185447 161.146329045916 612.007349171914
"251" 13.5487157170623 39.9935208227031 161.673106663328 615.831128956627
"252" 13.111174330499 40.053948059296 163.101633789922 620.790959064152
"253" 12.8730104887906 39.8727597735005 163.068861931589 625.127769727721
"254" 12.0931671560952 39.6835033317914 162.91361005387 627.900826874814
"255" 12.3976549137966 39.0185046599319 162.856252177715 630.635216899696
"256" 12.1407364401073 38.7701326715278 162.727330911099 633.359854715791
"257" 12.0256694147375 38.0059563368221 162.085201308942 634.556332211536
"258" 14.0870089138253 38.5222259617577 165.475654161092 637.283735072053
"259" 13.0245521888638 38.4396972675456 165.184972196431 639.782255659285
"260" 12.6362022681064 38.8132926994403 164.656229834919 641.092041921917
"261" 12.3436662263558 38.3231685199392 163.805912875231 642.762631156877
"262" 12.5506596241234 38.4853299417681 164.578462820219 645.545465902461
"263" 12.1064007557236 38.1757860578429 163.676810193821 646.147248265579
"264" 11.4761949706809 37.5809878153385 162.684913044096 645.696676156444
"265" 10.7361349231094 37.4726397566236 161.422142650155 646.514944514702
"266" 10.4346326694235 37.0012354696689 162.712967487235 645.730088626175
"267" 10.0061937279884 36.3072269587279 160.707118762 645.178218737757
"268" 9.69663538872544 35.5381578489465 159.248205254148 642.546173585298
"269" 10.5188203326786 34.8084968057429 157.893184191964 640.955993397077
"270" 9.89258183021051 33.9409225460503 155.846458895374 638.85097202259
"271" 10.053923744667 33.2152197834026 153.731658116348 635.955777199373
"272" 10.614709945188 32.7079475053079 151.871413844839 632.209573503991
"273" 10.69964365256 32.3874018900338 151.523259715411 628.022067379414
"274" 9.96583847254159 32.4923033695968 150.060687483926 623.56495807112
"275" 10.4781223439764 32.0748114094547 148.8196313093 619.192252246378
"276" 10.1893335197333 32.3484651019483 147.961876621312 614.967017774534
"277" 9.56207561394972 31.9418639675567 145.926565055849 610.834918795863
"278" 9.64905693549008 31.8872129870799 144.572113895115 607.218526570957
"279" 10.3173924164885 31.9417238563137 143.71921524014 603.236981339943
"280" 10.717490025357 32.3324757939883 144.786876796176 599.989532491933
"281" 10.3241151606355 31.7728678705223 144.330324708652 596.296661434114
"282" 10.8912666456639 31.8586309105537 143.43829892104 594.498233265279
"283" 10.5971028248274 32.0639493668083 142.41610025676 591.192860387525
"284" 10.3333353376828 31.8291297038369 141.981399360202 587.937302843109
"285" 10.2128858686858 31.8305492919044 141.615839873077 584.683621624277
"286" 10.0870189337431 32.0969869826382 141.028064533319 581.948396846813
"287" 10.5014376208091 32.0472766694659 140.380059621206 580.054724503099
"288" 9.96957058630589 31.3695997186242 139.457170150599 577.344005631146
"289" 10.588783454307 31.8997802921324 139.375690595528 575.681899696714
"290" 9.96949002398748 31.8485057556797 139.399735074067 576.123322856505
"291" 9.83552322743544 31.5478037564703 138.399109299554 573.364587858224
"292" 10.6095658180948 31.721173465774 138.637553031897 570.85819522704
"293" 10.2467323194477 31.1561247064933 137.810456613418 568.47649463235
"294" 10.5176003596844 31.2727888722928 137.366562373298 566.306458029012
"295" 10.679048298146 31.7879015379519 137.394060464339 564.699806771829
"296" 10.0097482498768 31.3883231545097 136.808527678551 562.471596606663
"297" 9.91464353728608 31.4774479297109 136.136146819558 560.110832153496
"298" 9.43440539114414 31.3271203442331 136.08599457503 558.490115613007
"299" 9.52718603122258 31.2066168351579 135.816708884318 556.657997816295
"300" 9.30719281243709 30.9732309913544 136.75055392955 556.108080381881
"301" 10.8642165367506 30.6752695757873 135.794171282461 554.11621937809
"302" 10.5482603701414 31.0046608551467 135.501862642347 552.757844354265
"303" 11.1565951084951 31.3402785396888 136.64152306172 552.222914429474
"304" 10.8962683386253 31.4221520535171 136.409736416497 552.432498722922
"305" 10.617108026478 31.468668967337 136.448900306556 551.736550180671
"306" 10.5944452359949 31.4897728807723 135.824884897619 551.443453776001
"307" 10.1262278937977 31.2880280581203 135.478308175943 550.003451998684
"308" 9.62329748507732 31.1143158021819 134.984162945621 550.102946711368
"309" 9.1765890786887 31.2211150570186 134.254106823232 549.044070994663
"310" 8.65393297977838 30.4975637376939 133.697981288391 547.658057043937
"311" 8.84930593327605 30.5614652684143 132.484658805362 545.317251568744
"312" 9.59102537102868 30.810774609962 133.225762747702 545.333518756209
"313" 9.74735171148259 31.0613447532106 133.068891247598 546.367251222983
"314" 9.94947020824377 30.9067479119214 134.157773510674 546.82190137498
"315" 10.0159092271503 30.9229119303104 133.760067076213 545.420547867209
"316" 9.83180369555629 30.7304212769787 134.548570791791 543.982400277887
"317" 9.81878943690183 30.8388288199376 134.137153481063 543.036629897834
"318" 9.75877487862186 30.3781190238728 133.40742949769 542.069314323791
"319" 9.86182936311904 30.6556876770628 132.893634116167 540.979083103308
"320" 10.3566075149492 30.3737380999843 132.658926912844 540.912380982737
"321" 10.4240276979653 30.4260799297223 132.82854252424 539.685047225155
"322" 10.5268691371067 30.2085361527789 133.792386383529 539.227060122694
"323" 10.7379224969238 30.3971496147518 133.897110041723 538.679239143969
"324" 10.6543477132403 30.1038950571917 134.736468894991 537.793521340752
"325" 10.5401228651614 30.2685650349771 135.348017337942 537.806565288573
"326" 11.0164994924341 30.9972593513759 135.122889127985 537.86226511095
"327" 11.9313133959752 31.5056937348616 135.401383639738 540.58197483366
"328" 12.0587351128063 32.3361760257532 136.109174725241 541.349618311026
"329" 13.384011621063 32.7149001786027 137.662841074672 543.671944138439
"330" 13.2699984529701 33.1799032322937 139.026827430601 546.041868329671
"331" 14.2509656536333 33.9153579832203 140.727423716884 549.026553937829
"332" 13.5813170211034 34.2265724387792 142.007642944032 552.752704874484
"333" 13.4042136311939 34.7274939809532 143.218618419046 555.660068021373
"334" 14.9944208748774 36.1622876362468 144.68679672482 562.223965937191
"335" 14.2112450927667 36.5318990802078 146.650097496056 566.129603681204
"336" 13.8788683507112 36.7821593451725 147.899683952676 569.995815864703
"337" 12.9515372881876 36.5629900472951 148.754982502748 573.019733042971
"338" 12.0559642701672 36.525362101856 149.633321042663 575.892555376316
"339" 11.9415468407931 36.3961625858871 149.735347484745 578.577754730164
"340" 11.410691191563 35.8807208194423 149.600993010353 580.873015640598
"341" 12.0942938600438 36.2563744389686 150.049735650643 584.140944023458
"342" 11.6873733963849 36.2620688125711 150.230962499909 587.875624175652
"343" 12.0297650046148 35.7732020024631 151.286063573122 590.455316020592
"344" 11.8884631911113 35.2806274059833 151.590967786148 591.523642729509
"345" 12.6927190075594 35.9535668251079 151.839186295174 593.924212628956
"346" 12.3671494280166 35.9168268130098 151.654713552124 595.085319336658
"347" 12.125006205657 35.5086815611702 151.75419043907 597.369326882978
"348" 11.4593090004827 35.7987051857457 151.599007507711 598.967187636237
"349" 11.8834279959439 35.8778542307708 152.599489068899 600.072757536196
"350" 12.0231370252038 36.2582676678913 152.776333705302 601.260850313809
"351" 14.1136773004552 37.3608161046664 154.409160470593 604.29014810999
"352" 14.0492064225534 37.4742188856837 156.226035863608 606.899536506035
"353" 14.6880290200317 38.5871518672355 157.696966910733 610.598065798559
"354" 14.1098080997033 38.8412044195748 158.807179256132 614.044737269124
"355" 13.5541809248241 39.2545689349639 159.582195987952 617.256958401518
"356" 14.5909770166169 39.841537399157 160.725944854894 620.385622362845
"357" 14.0993082926962 40.553636893996 163.659724375302 624.845074951556
"358" 13.369567200026 40.2318381741527 164.733545056772 628.332733414856
"359" 12.8825007450732 39.6443677566924 164.903431569122 632.929427192825
"360" 12.3530298557686 38.9730244961435 164.94432575232 635.279702565016
"361" 12.9990956555394 38.6482988481559 164.397045401655 637.77717766742
"362" 13.3423313302641 39.1314249326805 164.264478973617 640.523615079781
"363" 14.0016876129969 39.5598713889617 164.956765970328 642.647001668079
"364" 14.5839520716584 40.2411650982365 167.274694231035 645.874911537787
"365" 14.1600318264369 40.4312838223613 167.682281961354 651.281416633479
"366" 14.0124600055453 40.2195456119253 169.496520054492 654.729999169179
"367" 14.2501150718594 40.1455663412906 169.916455365565 658.077792823928
"368" 13.8195900001704 40.5464641442931 171.762220863417 661.290539300491
"369" 13.3572734382356 40.2376245766979 172.18882851029 663.822530862756
"370" 13.2498594321636 39.889336458035 173.23416787896 666.290345562918
"371" 15.1720897167043 40.6260895264167 173.900172499853 669.385473875324
"372" 14.5860446171789 40.5127903509254 173.883961657231 672.990845342919
"373" 15.4563140121378 41.2418909619766 174.617921408023 677.747995391264
"374" 14.7201291225969 41.0850970653198 175.579830146189 681.202962008145
"375" 14.7282677336507 41.2944187199485 175.549137246897 683.157891022622
"376" 13.80257800621 40.8644376009951 175.136787555853 684.441332468752
"377" 13.9037280761647 40.8226958024356 174.97142519785 685.963210139459
"378" 13.2003924904614 40.4624517941112 174.135744697053 686.591363807151
"379" 12.3718916778114 40.5124340614472 173.768924227443 687.828575282192
"380" 11.9422794270578 40.4009615952189 173.055708223706 687.931946669546
"381" 12.1027291414483 40.3146213060327 172.198894084882 687.52654838659
"382" 11.3854740056037 39.2041582279116 171.570725406348 687.59867516318
"383" 11.648681613985 38.9842370349344 171.150386134866 686.557649963226
"384" 10.8687350647123 38.4582531651594 169.950345709339 685.071963715547
"385" 11.2569123020333 38.0741699716158 168.033204896314 683.328080881008
"386" 10.8430299667737 37.6649073624154 166.94494795014 680.714499887716
"387" 12.5801728942188 38.0664842932504 166.629955631367 678.755981213475
"388" 12.2474094886891 37.4820700591149 165.56530136568 676.500659215261
"389" 11.6640488384496 37.2125917215081 164.245917258296 673.616148279412
"390" 12.6607595305292 37.3337089083607 164.385980646905 672.40493393515
"391" 12.2705878785374 37.3679960947757 163.966214378297 670.590740819408
"392" 12.8120499988182 37.0579000987573 163.97388367396 668.186230193951
"393" 12.6239291583202 37.4485487690987 163.29844557779 666.331578696945
"394" 12.0357174839007 36.8322630435044 163.521581152872 665.220442499712
"395" 11.615923311885 36.8929289676681 163.497914616211 663.770232539467
"396" 12.2434935174064 36.9274363356227 162.628281128736 662.380016379451
"397" 11.9196197448397 37.1439781788299 162.082415958865 660.859833235452
"398" 11.9098048405097 37.1365562309023 161.454047322571 659.615838700444
"399" 11.4088043167504 37.2096256239068 161.214481713661 657.705475141616
"400" 10.9316923895346 36.511566211672 160.270240074678 654.985395386265
"401" 11.9456099737245 36.3867383440394 160.633353924795 653.746722731079
"402" 13.3911646232057 37.216414056902 160.165296185579 652.898107079899
"403" 12.9544049803047 37.8593162311647 160.18631579456 652.533606733298
"404" 12.7552921523467 37.4726460236528 161.144307205626 651.405065575453
"405" 13.6735964456918 37.637199498117 161.149798641835 650.770887582046
"406" 14.4893596242053 38.5393328998423 162.415254323989 651.527227320633
"407" 13.9309564846453 38.899291047849 162.808194531587 651.625292890338
"408" 13.5856952498544 39.4766787704433 163.309985230278 653.68950831009
"409" 13.098632795017 39.1315470350556 164.359547747064 654.298987833083
"410" 12.638316718028 39.0407527461254 166.910470161453 656.079627302364
"411" 12.9208686279691 38.9541915175876 166.827003141396 657.346555474103
"412" 14.4536933828192 39.2580370534746 168.5809865612 659.561530271721
"413" 14.2844536425068 39.8264613567351 169.100352783073 661.169999378486
"414" 13.7124145248713 39.8852874765596 169.807001487522 662.736977035108
"415" 14.2607756438717 39.9796492254479 169.972868614234 664.088011325614
"416" 13.5629041470026 39.8300289514039 171.067884600736 667.443851289893
"417" 12.7427335525684 39.5113609781229 170.537635699217 670.420821201461
"418" 12.8864492651865 39.5824368358593 170.901823443333 672.09564600606
"419" 12.5201660330477 39.6835497613368 170.89893271296 672.982832860002
"420" 11.7187964534916 38.9235585279729 171.569324339067 673.284715726277
"421" 12.0828158095404 38.5794642470072 170.664366393023 672.76409383059
"422" 12.0590194469389 38.3348606371359 169.137983990774 671.962518372904
"423" 12.3728165559814 38.3615090328034 169.735816483382 671.823487926992
"424" 11.3809744565568 37.745608816912 167.954273634528 671.11672229923
"425" 11.4755686098166 37.6817635948005 167.070274613422 670.169559983687
"426" 11.1913623562006 37.0267019930795 165.404194015474 667.827635098087
"427" 11.0724877257254 36.2449385587402 164.044903500514 665.726476670774
"428" 10.8856452114041 35.8339206246749 162.52189557868 663.427729195755
"429" 10.1324925586065 35.4504821959995 160.740732799674 659.502587398423
"430" 10.2535312723309 34.8383932952479 158.608814547554 655.874625141129
"431" 10.0034346307827 34.0929383115176 156.729606574401 651.961262990211
"432" 10.4048666028538 33.7655992246727 156.238712660506 647.586066641872
"433" 10.0200099503305 33.3101066508121 154.614621099445 642.735506248741
"434" 9.54477575344184 33.2320657747251 153.482566104128 638.104177792093
"435" 9.01246566807067 32.9510954234457 151.77918527579 633.503752449842
"436" 9.37424853074639 32.4051062961125 150.119100091235 629.385253310186
"437" 9.07061056795343 32.2517093154415 149.076615829087 625.64193962366
"438" 9.58808250575346 31.4105374559285 148.090440212818 620.628526334272
"439" 9.86921224224256 30.8714744611668 147.091357056794 615.886098821866
"440" 9.68996005234141 30.3508379490384 146.109865602882 611.555810780178
"441" 11.4488568402386 30.7632389721012 144.98765496655 608.441807160975
"442" 11.7875530213186 31.3419588079479 144.928471141945 605.147713196735
"443" 12.7519114106703 32.1811609825909 144.738519882521 602.376374535775
"444" 12.479983000831 32.3874740872408 145.884959385026 601.107390092537
"445" 15.16292481277 34.1388814195614 147.503757401482 600.766329388434
"446" 14.3425453846813 34.8845628911432 148.664690701831 601.085635432112
"447" 15.146771476601 36.0408003265131 151.414820114752 602.760963960412
"448" 14.5211379164498 37.1754427201098 152.399719065177 604.730972792576
"449" 13.9377335520076 37.2205506054089 153.580967757583 607.054494540026
"450" 14.9802662301232 37.7968717507402 154.520377809695 609.457568026257
"451" 14.4208429684124 37.8755600800521 156.092882249533 612.31616427866
"452" 13.6628480607348 38.3315540982126 156.734993077662 615.292639366495
"453" 12.7789559633658 37.8719325586954 156.94016771674 617.544234694771
"454" 12.5761387640185 37.5420068613598 157.601547215521 618.566158598174
"455" 12.3444548940347 37.610331784054 158.617443378976 620.574223842661
"456" 12.9912580383671 38.0114487773748 158.382609579549 622.980266631436
"457" 12.388437371158 37.4407908035125 158.265146633222 623.948601765201
"458" 12.8689972592606 38.053952187991 158.995665931531 624.872089608373
"459" 12.4568647003891 38.0592731783475 160.257119662579 626.366160371702
"460" 11.6312818825802 37.5693718288911 159.894456133804 627.524889019722
"461" 11.9300416843515 37.3438119059377 159.268273014715 628.419769073496
"462" 11.9794221572339 36.7474034462751 160.737548612993 629.910417161281
"463" 12.4825094874569 36.928447576797 160.173877440185 630.306731023966
"464" 11.754895970428 36.540786138553 159.358855504933 630.1699805764
"465" 11.6288233616774 36.8093985080494 159.207040072252 630.640107367666
"466" 11.7753926660399 36.8728833613481 159.285395250508 631.995364991443
"467" 11.7835108703271 37.0266938965363 159.120378378666 632.655901086973
"468" 11.1224235051754 36.5026007623553 158.236783653069 632.714784436349
"469" 10.8757659462177 35.9435672439451 157.391192938412 631.491333302021
"470" 11.0987703704864 35.6740194589377 156.573808845734 630.376738515346
"471" 12.3713516966867 36.1296071103028 156.866655108018 630.068804896214
"472" 12.4802671712811 36.5272330688941 157.036668630989 629.442747966626
"473" 13.4919623396124 36.4727258640557 157.102648403958 629.212672073504
"474" 13.6051705193624 37.0308207972052 157.230755022396 630.576942272926
"475" 12.9073339026393 37.6861160735939 157.311577922342 631.128540086553
"476" 12.7546376625726 37.8947642786277 157.781938569239 630.955941679242
"477" 12.3099780788935 38.0334488443795 157.930327799589 631.149875035724
"478" 12.2908009521584 37.8667220859739 159.59647924979 632.01154186699
"479" 12.8035025950424 38.026275124021 159.660924003292 633.492089349714
"480" 11.962669762903 38.1272745605294 159.467477194914 633.500610565756
"481" 12.7235670108493 38.0823125158894 159.774875915519 634.915188993081
"482" 13.3232613989861 37.8327026588442 160.088871877171 636.95448584972
"483" 12.8770465581566 38.191741722876 160.135490133757 639.372943781454
"484" 12.7844002203566 38.5303924630745 160.0374295743 640.089711753036
"485" 12.7407908320588 38.1620725150024 160.484471865945 640.496038832569
"486" 12.7066303269927 38.3254211907281 161.009726277176 642.081915577437
"487" 12.4328061396898 38.4411949626834 161.970979352672 642.984638645851
"488" 12.7202284109258 38.5812162173143 162.439171601068 643.304681061369
"489" 11.8685771401183 38.0376284678935 162.416197398818 646.499482083076
"490" 11.3860718232953 37.2354548849606 161.552437510722 646.627702762273
"491" 10.5911501734475 37.1471558154851 161.311944324672 645.924454079585
"492" 9.9938918412128 36.052361394177 159.274675094286 643.946414418247
"493" 10.4673469073256 35.4545805601548 157.63893581002 641.628486035796
"494" 10.5759725052467 34.6370636628393 156.310004100335 638.84249244659
"495" 10.1743346795219 34.685778882904 155.030321369698 635.617690894963
"496" 10.0174687662399 34.1930939658625 153.223500400227 631.694843478713
"497" 10.3482566855779 33.6264761685725 152.022149867111 629.202073899863
"498" 11.001238340538 33.1367406297479 151.049531651992 625.294717518144
"499" 12.2779774347746 33.8202187397369 150.560895419602 623.780469288963
"500" 12.4496985434266 34.0924219925388 149.833747875692 621.029807306508
"501" 13.2077960202704 34.1813175944232 149.772890713996 619.213292298986
"502" 13.6606030413312 34.8223644958018 150.406352149833 618.135730347086
"503" 13.3765440625338 35.2959770941175 150.603267781336 617.011210998824
"504" 13.0045286274243 35.7490062720712 151.003769338783 616.697265324413
"505" 13.1024582808503 36.1066445668175 151.24638689891 616.220683276742
"506" 12.5771548350386 36.1066576942022 152.091778438904 617.233149248721
"507" 12.1108212324721 35.6591171837341 151.721679237555 616.166175519013
"508" 11.4110653445658 35.1581882566124 152.147676916676 615.97764071721
"509" 10.9050485871085 34.9883408117485 151.515501059728 614.773431190098
"510" 11.1203957124222 34.6182314853685 150.71423475715 613.774727836852
"511" 10.7937958097064 34.3439319411365 150.361174409426 611.943885707176
"512" 10.7637280806603 34.1868283335934 149.291980431824 610.045463825823
"513" 10.4207283095716 33.4675179843577 148.501163233151 607.693808152669
"514" 10.5817825178866 33.7563532151537 147.319392747655 606.978886579784
"515" 10.2073204626885 33.1164173712698 146.327087205985 604.010730879018
"516" 10.3598601711286 32.4328651391203 145.963971511125 601.267055767507
"517" 10.1798639711733 32.4999012966793 144.683304223388 597.821264876041
"518" 10.6564996682869 32.0425900651042 143.711867187244 594.958720795824
"519" 10.5304734229251 32.27008579968 143.474676038815 592.637376574079
"520" 11.6213570506329 32.740943564835 143.175468090932 592.433109982059
"521" 10.7387453273953 32.8733410109774 143.092686755566 589.894188462701
"522" 10.2016963630271 32.8106013184973 143.101458345721 588.197489860301
"523" 9.96037551012374 32.4802002003637 142.683290500491 586.101444022374
